w,G,lldg,L
0.12634199999999998,1837.25,0.1885,7238.6508
0.148338,2264.63,0.10998000000000001,3494.6924
0.170586,1325.21,0.16126000000000001,6483.4964
0.12847799999999998,2483.59,0.20833999999999997,6446.6596
0.148914,1659.77,0.2603,6630.8436
0.126978,1700.9099999999999,0.26798,9845.6916
0.175686,1451.69,0.16726,3096.1852
0.12315,1388.1100000000001,0.2939,3621.9468
0.123234,2607.01,0.2813,5547.5068
0.179634,1919.5300000000002,0.27422,9189.326799999999
0.177318,1039.27,0.24278,6681.0756
0.134622,1752.59,0.27122,7548.4148000000005
0.129306,1336.43,0.21914,4506.03
0.16661399999999998,1092.99,0.27098,10399.918
0.14105399999999998,2611.43,0.29818,5929.27
0.121302,2211.9300000000003,0.29218,10113.5956
0.17566199999999998,1477.19,0.1737,8246.639599999999
0.16431,2371.39,0.10946,9403.65
0.161898,1450.33,0.13058,7610.3676000000005
0.15012599999999998,1116.79,0.12074,7446.2764
0.166938,1796.45,0.15362,7441.2532
0.17853,2389.07,0.18797999999999998,4713.6556
0.133662,2211.25,0.20318,10116.9444
0.138402,1739.67,0.11850000000000001,6660.9828
0.139038,1976.65,0.28337999999999997,7255.3948
0.163218,2343.17,0.21958,5827.1316
0.15295799999999998,2471.3500000000004,0.26866,7156.6052
0.144066,1087.21,0.28254,3196.6492
0.16580999999999999,2469.65,0.29557999999999995,10590.7996
0.12758999999999998,2309.51,0.16746,7516.6012
0.124986,1696.49,0.21033999999999997,7622.0884
0.142674,1929.05,0.17486000000000002,9758.6228
0.152862,1669.97,0.21714,7024.3276000000005
0.15699,1681.19,0.14818,9323.2788
0.155682,2279.59,0.17582,5035.1404
0.15467399999999998,2234.71,0.2881,7627.1116
0.130782,2190.85,0.21817999999999999,9601.2292
0.141726,1540.09,0.18394,9507.462800000001
0.172626,2504.33,0.2381,3817.8516
0.144546,1651.27,0.27569999999999995,4511.0532
0.17529,2136.45,0.12014,3437.7628
0.129462,2206.83,0.27158,7416.1372
0.15914999999999999,2218.3900000000003,0.18037999999999998,9658.158800000001
0.122454,2172.49,0.29969999999999997,9266.3492
0.17379,1100.13,0.20542,6863.5851999999995
0.141294,1306.85,0.21966000000000002,6510.2868
0.145698,1488.41,0.14394,7804.598
0.14807399999999998,2152.43,0.11082,9102.258000000002
0.172062,1186.83,0.12122000000000001,10090.154
0.133542,2162.29,0.28002,6702.8428
0.156486,1734.57,0.15986,10393.2204
0.129246,2481.8900000000003,0.23686,6384.7068
0.151914,1555.73,0.11038,9731.8324
0.169062,1215.73,0.21833999999999998,5624.5292
0.131046,1492.15,0.28562,6833.446
0.167046,1972.91,0.1061,11307.4428
0.146274,1813.79,0.24722,10316.198
0.177594,1585.31,0.27142,5031.7916000000005
0.139314,2210.23,0.15314,11143.351600000002
0.176718,1930.4099999999999,0.21173999999999998,6386.3812
0.168186,1932.4499999999998,0.19726,6826.7484
0.155298,2034.79,0.12834,11342.6052
0.124758,1435.03,0.15282,10249.222000000002
0.168258,1928.37,0.12522,4377.1012
0.130398,2352.6899999999996,0.29945999999999995,4487.6116
0.159918,2043.63,0.10398,9291.465199999999
0.12393,2497.19,0.26146,6923.863600000001
0.12081,1619.99,0.18102000000000001,4613.1916
0.131538,1533.63,0.26066,4455.798
0.12183,1814.47,0.10362,6815.027599999999
0.17787,1039.61,0.21137999999999998,3461.2044
0.14549399999999998,2049.0699999999997,0.28894,5056.9076000000005
0.145182,1171.87,0.15245999999999998,11129.9564
0.13071,2427.15,0.17386000000000001,9468.9516
0.15118199999999998,1082.11,0.25822,8923.0972
0.15921,1845.07,0.23506,7248.6972
0.171906,1593.81,0.22061999999999998,6383.0324
0.153354,1471.0700000000002,0.17162,8479.3812
0.164346,1240.55,0.10098,8367.1964
0.150786,1286.1100000000001,0.22734000000000001,5406.8572
0.15373799999999999,1848.81,0.1157,4293.3812
0.16033799999999998,1661.81,0.23529999999999998,7175.0236
0.137718,1670.31,0.16798,8988.398799999999
0.144294,2195.61,0.23493999999999998,9815.5524
0.12714599999999998,1425.85,0.21614,10811.8204
0.141114,1609.1100000000001,0.15198,6250.754800000001
0.147954,2627.0699999999997,0.15574,5631.2268
0.178662,2065.73,0.20878000000000002,5946.013999999999
0.174474,1140.93,0.24442,8310.266800000001
0.121902,1532.6100000000001,0.15414,4509.3788
0.17739,1400.01,0.18034,9113.9788
0.17985,1845.75,0.20706,4171.15
0.167514,1117.47,0.24625999999999998,8121.0596
0.13158599999999998,2546.83,0.12066,10204.0132
0.173226,1244.63,0.27390000000000003,7464.6948
0.165306,1487.05,0.29094,4050.5932000000003
0.137466,1615.23,0.20618,8717.146
0.137802,1073.27,0.2097,10682.891599999999
0.129018,2505.35,0.29386,9329.9764
0.163578,2548.1899999999996,0.11778000000000001,7342.4636
0.15737399999999999,2460.81,0.17934,3509.762
0.16955399999999998,1298.01,0.2915,4614.866
0.12140999999999999,2157.19,0.14858,3503.0644
0.136686,2328.55,0.10782,4372.0779999999995
0.158526,1589.73,0.21489999999999998,3333.95
0.143778,2397.23,0.21289999999999998,3261.9508
0.14325,2534.25,0.2623,7173.3492
0.130362,1777.75,0.2375,5308.0676
0.12753,1862.4099999999999,0.13034,3585.11
0.12257399999999999,1233.41,0.10062,6381.358
0.15975,2026.97,0.23258,3740.8292
0.142758,2552.95,0.22626,8265.058
0.170202,2332.63,0.26358,7027.6764
0.132858,2683.8500000000004,0.13402,9254.628400000001
0.16666199999999998,1167.45,0.16570000000000001,3057.674
0.17388599999999999,1697.17,0.19297999999999998,8095.9436
0.178398,1892.33,0.29446,5348.2532
0.149982,1770.27,0.2103,6649.262000000001
0.155538,2476.79,0.2909,8693.704399999999
0.17229,1457.81,0.15517999999999998,4591.4244
0.147498,2171.81,0.13218,9455.556400000001
0.15528599999999998,1194.65,0.2753,3323.9036
0.167322,2620.95,0.25793999999999995,5514.0188
0.132378,1367.71,0.23173999999999997,7848.1323999999995
0.13261799999999999,1602.31,0.26758,6493.542799999999
0.144822,1697.85,0.24173999999999998,10232.478
0.178578,2429.87,0.10474,10644.3804
0.17054999999999998,2186.77,0.24686,3139.7196
0.164898,1297.33,0.18114,4789.0036
0.163902,1106.93,0.2629,6684.4244
0.16029,1649.57,0.24854,10046.6196
0.17798999999999998,2513.85,0.18834,8146.1756
0.13329,1216.41,0.2411,8983.3756
0.12897,1337.1100000000001,0.14034,8690.355599999999
0.126042,2195.27,0.22377999999999998,9165.8852
0.121986,2561.45,0.19241999999999998,4541.1924
0.159858,1737.29,0.1797,9400.3012
0.16999799999999998,1598.5700000000002,0.25649999999999995,3112.9292
0.167898,2094.29,0.24958,3526.506
0.170874,2617.21,0.23729999999999998,6193.825199999999
0.159546,1021.93,0.26822,5291.3236
0.143214,1481.9499999999998,0.1381,7380.9748
0.142638,1690.37,0.28225999999999996,3444.4604
0.13623,1154.19,0.21366000000000002,3359.066
0.165594,1383.35,0.16486,5385.09
0.124998,2442.79,0.18746000000000002,9368.4876
0.165126,1311.61,0.27366,5413.5548
0.179346,1884.17,0.20538,4479.2396
0.15234599999999998,1052.87,0.22769999999999999,10257.594000000001
0.16003799999999999,1087.89,0.22646,7878.2716
0.140418,2400.29,0.25466,8286.8252
0.17699399999999998,1715.53,0.27549999999999997,7015.9556
0.130614,2426.8100000000004,0.27781999999999996,3980.2684
0.14743799999999999,1747.49,0.28646,7004.2348
0.178866,2085.45,0.29046,7298.9292
0.149922,1096.05,0.22482,3786.038
0.176862,1438.77,0.24874,9999.7364
0.13528199999999999,2549.89,0.18258,9073.7932
0.146862,1294.6100000000001,0.27674,9813.878
0.13203,2046.3500000000001,0.26474,5450.3916
0.13522199999999998,1617.27,0.27234,4695.2372
0.16904999999999998,1168.13,0.23334,4283.3348000000005
0.123222,2035.47,0.26966,6997.537200000001
0.124482,2494.13,0.10274000000000001,4896.1651999999995
0.14163,1083.13,0.19646,11210.3276
0.13244999999999998,2641.69,0.16102,5646.296399999999
0.12229799999999999,1766.19,0.14762,10302.802800000001
0.130734,1847.1100000000001,0.1481,11089.7708
0.150774,2434.63,0.27466,9398.6268
0.13065,1427.21,0.13798,7334.0916
0.12192599999999999,1470.3899999999999,0.10662,10620.9388
0.152922,1499.97,0.22454000000000002,7176.698
0.15484199999999998,1713.83,0.21502,6657.634
0.14524199999999998,1962.03,0.16286,11171.8164
0.166014,2512.49,0.20498,6903.7708
0.17589,1466.31,0.24986,8688.681199999999
0.152646,2225.19,0.1387,6053.1756000000005
0.170958,1996.71,0.21921999999999997,3385.8564
0.162474,1487.73,0.14134,8953.2364
0.126078,1719.9499999999998,0.13082,5984.5252
0.16623,2666.17,0.12746000000000002,4012.082
0.159834,2556.01,0.10426,7282.1852
0.13785,2131.35,0.19818,5863.9684
0.17109,1344.93,0.15598,4311.7996
0.13192199999999998,1637.67,0.28313999999999995,8702.0764
0.17643,1213.35,0.16258,8603.286800000002
0.140862,2434.29,0.24137999999999998,9954.527600000001
0.139566,1738.99,0.23029999999999998,9840.668399999999
0.127218,2450.95,0.20714,3832.9211999999998
0.168318,2020.85,0.27974,6811.6788
0.17757,2495.49,0.28393999999999997,3781.0148
0.130722,2189.49,0.2379,7459.6716
0.17851799999999998,2372.07,0.2501,3801.1076
0.162186,1548.93,0.16962,3052.6508
0.147822,2135.77,0.18841999999999998,5358.2996
0.136698,2127.6099999999997,0.17334,3498.0412
0.174942,1219.81,0.17026,4584.7268
0.13075799999999999,2426.13,0.28881999999999997,4187.894
0.13629,1828.4099999999999,0.22318,4134.3132000000005
0.17299799999999999,2574.0299999999997,0.16566,3551.622
0.158958,1989.23,0.16634,9849.0404
0.13627799999999998,1527.17,0.1089,6880.3292
0.12254999999999999,1881.4499999999998,0.20693999999999999,8594.9148
0.14923799999999998,2697.45,0.13558,4107.5228
0.124902,2693.0299999999997,0.1991,3434.414
0.14553,2354.73,0.27066,7247.0228
0.14460599999999998,1781.83,0.17338,7292.2316
0.171342,1398.65,0.27386,4763.8876
0.12129,2130.33,0.27178,9726.8092
0.158274,1032.13,0.19285999999999998,7198.4652
0.17585399999999998,1696.83,0.17782,4164.4524
0.17115,1989.57,0.23402,6463.4036
0.128154,1498.27,0.1003,10011.4572
0.123762,2194.59,0.24798,9544.2996
0.13917,2696.4300000000003,0.28822000000000003,4636.6332
0.174798,1623.39,0.29434,5743.411599999999
0.130518,2030.7099999999998,0.22878,7007.5836
0.12297,2535.6099999999997,0.10350000000000001,3364.0892
0.155358,1104.55,0.22966,7566.8332
0.161946,2667.5299999999997,0.16318,4772.2596
0.126582,1221.51,0.13814,10317.8724
0.17524199999999998,1486.71,0.28602,8698.7276
0.160014,1107.27,0.27314,3347.3452
0.136578,1140.25,0.10286000000000001,11168.4676
0.126246,1618.63,0.12174,6460.0548
0.137898,2490.73,0.27378,10279.3612
0.132798,1315.35,0.1823,10058.340400000001
0.164994,2447.21,0.14318,7195.1164
0.168378,2039.5500000000002,0.18078,4735.4228
0.162498,2154.13,0.24473999999999999,8323.662
0.147642,1575.1100000000001,0.19354,9038.630799999999
0.13887,2164.33,0.14826,7972.0380000000005
0.13155,2137.13,0.26274,10932.3772
0.13587,1826.71,0.28957999999999995,4797.375599999999
0.16847399999999998,1415.31,0.10850000000000001,4062.3140000000003
0.161442,2550.5699999999997,0.17558,10106.898000000001
0.127734,1568.65,0.25082,4228.0796
0.17837399999999998,1718.9299999999998,0.23554,7710.8316
0.152994,2264.9700000000003,0.12402,5264.5332
0.12777,1789.99,0.20562,7087.9547999999995
0.146562,1161.33,0.2693,7635.4836000000005
0.122166,1974.6100000000001,0.21233999999999997,8673.6116
0.151854,1429.25,0.1717,3518.134
0.127902,2044.65,0.1053,4501.0068
0.125382,2161.61,0.29954000000000003,4129.29
0.168966,2399.61,0.25234,9669.8796
0.17987399999999998,2397.57,0.1149,6528.7052
0.165186,1128.35,0.23582,6783.214
0.151194,1550.63,0.2213,8072.502
0.164442,2256.4700000000003,0.12662,5602.762000000001
0.134154,1486.3700000000001,0.20782,10394.8948
0.15206999999999998,2666.8500000000004,0.23429999999999998,10346.3372
0.172038,1741.37,0.22065999999999997,10478.6148
0.154818,1067.15,0.10438,6322.754000000001
0.172614,1758.0300000000002,0.1337,7260.418
0.173778,1538.73,0.23517999999999997,6667.680399999999
0.17021399999999998,1070.55,0.21754,8033.9908
0.14815799999999998,1890.29,0.15946,6490.1939999999995
0.131418,1906.9499999999998,0.22698,9480.6724
0.143766,1129.37,0.19046,3983.6171999999997
0.15471,2074.23,0.14114,7109.722
0.155214,2598.51,0.16614,6156.9884
0.13257,1831.81,0.27625999999999995,10641.0316
0.12500999999999998,2583.89,0.25742,5125.558
0.16399799999999998,1583.95,0.28502,7823.0163999999995
0.135078,2066.75,0.12366,10425.034
0.14035799999999998,2680.79,0.14386,11337.582
0.124542,2291.83,0.24705999999999997,6079.966
0.17141399999999998,1096.39,0.19397999999999999,9931.086
0.120762,1083.81,0.12394000000000001,7895.015600000001
0.157362,2624.69,0.20962,4407.2404
0.13217399999999999,1151.47,0.15474,8586.5428
0.15345,2421.71,0.1767,4420.6356
0.154446,2333.6499999999996,0.27866,11382.7908
0.15092999999999998,2355.41,0.2713,7047.769200000001
0.12111,1606.05,0.11322,7940.2244
0.15162599999999998,1741.71,0.29786,3191.626
0.127746,2452.99,0.20066,10272.6636
0.16988999999999999,2672.9700000000003,0.14926,4708.6324
0.174786,1902.87,0.16282,6413.1716
0.151122,2115.37,0.18022,5386.7644
0.17415,2082.73,0.18718,10306.1516
0.156666,1166.43,0.23442,10905.586800000001
0.12225,1929.3899999999999,0.11002,6327.7772
0.12246599999999999,2409.47,0.2879,4326.8692
0.12061799999999999,2301.69,0.12806,7618.7396
0.14307,2509.77,0.17842,6575.588400000001
0.170394,2340.45,0.24954,11198.6068
0.154314,1133.79,0.19862,4882.77
0.14379,1947.75,0.19866,5572.6228
0.133398,1628.49,0.18646000000000001,9122.3508
0.158346,1732.19,0.27078,10368.1044
0.155106,2394.51,0.11418,9890.900399999999
0.12712199999999999,1135.15,0.21621999999999997,3206.6956
0.15147,2468.29,0.1225,9385.2316
0.167934,1388.79,0.26414,10969.214
0.15687,2024.25,0.15334,8333.7084
0.177126,2040.9099999999999,0.25561999999999996,10587.4508
0.139782,1079.73,0.17854,8975.0036
0.142194,1609.4499999999998,0.11206,8648.4956
0.13991399999999998,1866.83,0.29398,10949.121200000001
0.148386,1634.6100000000001,0.2511,6825.0740000000005
0.16521,2495.83,0.13222,8100.9668
0.168198,2298.63,0.2969,9619.6476
0.131154,1315.69,0.15118,5011.6988
0.161478,1967.4700000000003,0.23058,3997.0124
0.12335399999999999,1644.81,0.19618,8762.354800000001
0.122358,1534.31,0.1693,8141.1524
0.12881399999999998,1724.03,0.18086,11302.4196
0.139614,1435.71,0.11438000000000001,3762.5964
0.14865,1701.5900000000001,0.12594,7928.5036
0.13891799999999999,2227.91,0.19566,6172.058
0.15589799999999998,1580.5500000000002,0.21422000000000002,3847.9908
0.168246,1016.15,0.18481999999999998,5107.1396
0.150426,2038.53,0.12742,10659.45
0.166854,2466.25,0.1483,3913.2924000000003
0.16785,2314.27,0.29138,6264.15
0.170742,1758.37,0.28762,6799.9580000000005
0.13369799999999998,2191.5299999999997,0.15854000000000001,3824.5492
0.149526,2565.87,0.21214,9716.7628
0.148674,1359.21,0.15094,3337.2988
0.12591,1638.35,0.1207,7131.4892
0.132294,1865.47,0.10166,11359.3492
0.150258,1447.95,0.20329999999999998,4263.242
0.149886,1906.6100000000001,0.1637,7883.2948
0.17037,2310.87,0.27893999999999997,5113.8372
0.149322,2631.49,0.23026,3148.0916
0.124578,1631.21,0.1987,10612.5668
0.12663,1101.83,0.23349999999999999,4278.3116
0.146514,1984.81,0.23657999999999998,11267.2572
0.138618,1184.79,0.10706,9889.225999999999
0.14079,1811.75,0.12474,3456.1812
0.131682,2302.71,0.2227,6985.8164
0.165342,1866.4900000000002,0.23593999999999998,9433.7892
0.167118,1473.45,0.28522000000000003,5065.2796
0.140574,1566.95,0.24778,6235.6852
0.167082,2280.6099999999997,0.25805999999999996,7426.1836
0.17915399999999998,1320.45,0.10114000000000001,10292.7564
0.13422599999999998,2686.5699999999997,0.2643,3772.6428
0.141222,2030.03,0.11162,5028.4428
0.14559,2149.0299999999997,0.18274,3986.966
0.173634,1551.31,0.10226,4573.006
0.150354,1611.83,0.14502,6990.839599999999
0.168594,2343.85,0.21398,8149.5244
0.16629,1245.31,0.18758,5400.1596
0.164274,1312.63,0.17566,9435.4636
0.15213,1381.65,0.27434000000000003,9343.371599999999
0.16845,2079.33,0.20157999999999998,3030.8836
0.141378,2688.95,0.11834,5807.0388
0.178422,2217.37,0.18358,5899.1308
0.16544999999999999,1822.63,0.14294,5082.0236
0.147786,1072.59,0.14306,11086.422
0.177234,2339.77,0.23898,8527.9388
0.16838999999999998,2673.65,0.17674,7278.8364
0.17847,1312.97,0.24334,11158.4212
0.147858,2144.27,0.28218,10754.890800000001
0.149946,2653.59,0.22054,5740.0628
0.13494599999999998,2549.21,0.24786,4286.6836
0.156918,1578.85,0.24394,6696.1452
0.15845399999999998,2432.25,0.1451,11294.0476
0.15145799999999998,1117.81,0.22605999999999998,6163.686
0.17481,1933.13,0.2193,3271.9972
0.152778,1945.71,0.2903,11133.305199999999
0.14121,2620.27,0.23557999999999998,9477.3236
0.14124599999999998,1455.43,0.17138,6406.474
0.159666,2615.51,0.14278000000000002,10676.194
0.125046,1925.9899999999998,0.1609,7337.4404
0.176694,2502.29,0.17937999999999998,7591.9492
0.166566,1655.01,0.20673999999999998,3270.3228
0.133674,1283.3899999999999,0.1683,4564.634
0.125154,1034.85,0.18198,7439.5788
0.164766,1478.8899999999999,0.18586,7978.7356
0.17335799999999998,1758.71,0.18822,5309.742
0.133386,1480.5900000000001,0.23306,9787.087599999999
0.140034,2670.25,0.18137999999999999,8440.869999999999
0.17337,1747.15,0.21298,3638.6908
0.179274,2479.17,0.20113999999999999,8023.9444
0.140394,1969.17,0.13538,9346.7204
0.125742,1336.09,0.10714,4149.382799999999
0.170058,1446.59,0.28622000000000003,7429.532399999999
0.14745,1853.23,0.22426,3511.4364
0.149862,1582.5900000000001,0.23726,3318.8804
0.150654,1843.03,0.23262,7673.9947999999995
0.157662,1847.45,0.14326,9487.369999999999
0.13069799999999998,2018.13,0.12002,10198.990000000002
0.150894,1691.05,0.2467,3037.5812
0.141642,1284.75,0.26818,4623.238
0.15315,1428.57,0.2415,7563.484399999999
0.12148199999999999,2367.31,0.25598,7943.5732
0.169338,1968.49,0.13190000000000002,10684.565999999999
0.17313,1538.3899999999999,0.29574,10294.4308
0.16832999999999998,2053.83,0.23218,6654.2852
0.155418,1797.47,0.25261999999999996,5083.698
0.130962,1901.85,0.18581999999999999,10356.383600000001
0.122094,2094.9700000000003,0.29413999999999996,9005.1428
0.159018,2531.1899999999996,0.25554,10354.709200000001
0.147246,2519.29,0.2759,4139.3364
0.136542,1339.83,0.11306000000000001,5098.7676
0.137034,1475.15,0.27037999999999995,5753.4580000000005
0.140934,1868.5300000000002,0.13582,6738.0052
0.132738,1761.0900000000001,0.18238,5783.5972
0.167406,2422.3900000000003,0.1955,4233.102800000001
0.169566,1937.21,0.27962,8623.3796
0.126798,1980.0500000000002,0.2931,3022.5116
0.139266,2429.19,0.21506,11108.1892
0.152082,2415.9300000000003,0.17626,4740.446
0.14127,2494.81,0.1639,10053.3172
0.157134,1324.53,0.14098,6950.654
0.15196199999999999,2547.51,0.27881999999999996,9773.6924
0.149814,2242.19,0.15566,4807.4220000000005
0.121254,1823.99,0.19454,4988.2572
0.132042,1173.91,0.17146,8618.3564
0.179022,2281.9700000000003,0.20385999999999999,4927.9788
0.17997,2111.9700000000003,0.10954,6426.5668000000005
0.173934,1715.19,0.16322,6592.3324
0.17735399999999998,1541.45,0.11954000000000001,6692.796399999999
0.159774,2369.69,0.16042,11109.8636
0.16977,1556.0700000000002,0.19378,4358.6828
0.13107,1914.09,0.23566,9298.1628
0.136254,2684.19,0.29213999999999996,7936.8756
0.163314,2178.61,0.10246000000000001,3395.9028
0.129666,1755.99,0.14186,10242.5244
0.146754,1804.9499999999998,0.26154,3611.9004
0.16910999999999998,2263.27,0.2085,8209.802800000001
0.155766,2698.4700000000003,0.2789,3310.5084
0.121458,1048.79,0.11366000000000001,10699.6356
0.16383,1966.45,0.24406,4914.5836
0.14327399999999998,2690.31,0.14982,8270.0812
0.16483799999999998,2240.49,0.21373999999999999,5421.926799999999
0.147234,1435.37,0.18618,4017.1052
0.133362,2547.85,0.14578,9894.2492
0.165954,1101.49,0.25042,3218.4164
0.146706,1099.79,0.29545999999999994,7484.7876
0.12471,1679.49,0.17226,8832.6796
0.159138,1612.85,0.1879,4410.5892
0.128658,2526.4300000000003,0.27474,6289.266
0.179958,2067.09,0.11918000000000001,5155.6972000000005
0.124218,1347.99,0.25085999999999997,10165.502
0.13965,1759.0500000000002,0.19954,9854.063600000001
0.154326,2203.09,0.25382,6307.6844
0.14152199999999998,2489.71,0.15694,9641.4148
0.167214,1828.07,0.22118,4732.074
0.161166,1270.81,0.29178,7049.4436000000005
0.17618999999999999,1732.53,0.24398,7950.2708
0.149874,2482.23,0.14022,6848.5156
0.165414,1216.07,0.1809,4442.4028
0.135894,1192.95,0.2155,4998.3036
0.13130999999999998,1625.77,0.14302,6096.71
0.132582,1462.57,0.11058000000000001,8491.101999999999
0.152838,1445.57,0.15886,11124.9332
0.15217799999999998,1123.59,0.26886,6138.57
0.12545399999999998,2296.9300000000003,0.2251,9177.606
0.14246999999999999,1893.69,0.13390000000000002,5875.689200000001
0.149826,1083.47,0.25373999999999997,7858.1788
0.13977,2341.13,0.27018,3990.3148
0.125718,1633.93,0.19674,10207.362000000001
0.126378,2679.4300000000003,0.21317999999999998,8122.734
0.158298,2226.21,0.12890000000000001,4696.9116
0.177618,1316.37,0.29898,4589.75
0.164706,1862.07,0.21458,10920.6564
0.178626,1042.67,0.25754,8539.659599999999
0.13929,1024.65,0.26546000000000003,5090.3956
0.179718,2448.91,0.20101999999999998,5972.8044
0.12820199999999998,1049.13,0.15614,4048.9188
0.17088599999999998,2208.19,0.16222,4934.6764
0.12951,1035.19,0.2933,3184.9284
0.14661,1112.71,0.13022,10471.9172
0.124806,1085.51,0.2431,3020.8372
0.140262,1259.93,0.29025999999999996,4119.2436
0.123858,1932.79,0.12154000000000001,3814.5028
0.17961,2159.57,0.28174,10287.733199999999
0.17137799999999997,2370.0299999999997,0.11982000000000001,10435.0804
0.172314,1452.71,0.28878,10138.711599999999
0.12531,2010.31,0.2361,8897.981199999998
0.153222,1004.59,0.25878,9145.7924
0.17560199999999998,1998.07,0.21721999999999997,3678.8764
0.135834,2000.45,0.11466000000000001,3955.1524
0.120738,1509.49,0.1921,11148.3748
0.16669799999999999,2198.33,0.14150000000000001,8471.0092
0.169326,2114.01,0.14550000000000002,3573.3892
0.17775,1658.0700000000002,0.26786,8630.0772
0.139158,2374.45,0.14350000000000002,7540.0428
0.155262,1092.31,0.10858000000000001,4633.2844000000005
0.16425,1836.23,0.14146,4814.1196
0.147486,1576.81,0.29869999999999997,6947.305200000001
0.139254,2383.9700000000003,0.1891,5311.4164
0.15627,2586.95,0.12382,5373.3692
0.157758,1304.47,0.16026,7158.2796
0.15139799999999998,1584.63,0.16558,7538.368399999999
0.135486,1700.5700000000002,0.26526,10465.2196
0.160158,2309.17,0.13638,3816.1772
0.159186,2431.91,0.26422,4837.5612
0.12747,1232.73,0.2989,9341.697199999999
0.15418199999999999,1795.0900000000001,0.11874000000000001,7064.513199999999
0.126186,1266.73,0.19366,3330.6012
0.143238,1369.4099999999999,0.28266,10492.009999999998
0.158406,1843.71,0.10202,4999.978
0.12014999999999999,1252.11,0.24237999999999998,11290.6988
0.129138,1896.4099999999999,0.25873999999999997,6116.8027999999995
0.12458999999999999,1740.01,0.23637999999999998,5331.5092
0.178194,1595.51,0.2773,8432.498
0.144426,1847.79,0.16106,6594.0068
0.134046,1441.15,0.29674,11320.838
0.133074,1469.71,0.12666,9944.481199999998
0.160386,1027.03,0.23654,7067.862
0.17344199999999999,2514.87,0.28618,6597.355600000001
0.130926,2116.05,0.13142,8018.9212
0.139686,2451.9700000000003,0.25149999999999995,10739.8212
0.14769,1685.95,0.13962,11021.1204
0.135618,1935.85,0.10674,8181.338000000001
0.13475399999999998,1190.57,0.26914,9100.5836
0.136182,1531.93,0.11774000000000001,3896.5484
0.129198,1245.65,0.14482,3883.1531999999997
0.142062,1688.33,0.29813999999999996,7916.7828
0.123582,1559.47,0.2245,6401.4508
0.154278,1793.73,0.25122,9417.0452
0.12175799999999999,2425.45,0.24502,5570.9484
0.13125,2076.27,0.28818,10259.2684
0.168582,2492.4300000000003,0.1119,7332.4172
0.125826,1574.4299999999998,0.29874,9793.7852
0.143754,2584.91,0.21681999999999998,9232.8612
0.140982,1381.31,0.24006,9150.8156
0.149694,1585.99,0.23093999999999998,6856.8876
0.17504999999999998,2602.25,0.22926,7786.1796
0.12024599999999999,1598.23,0.29162,9129.0484
0.166122,1458.49,0.10638,3971.8964
0.14699399999999999,1421.0900000000001,0.18318,9922.714
0.124386,1408.51,0.16194,7422.8348000000005
0.127182,1829.4299999999998,0.25322,8400.6844
0.149502,1545.19,0.29418,7700.7852
0.160902,1062.05,0.20501999999999998,4072.3604
0.179802,2638.9700000000003,0.21254,10373.1276
0.13014599999999998,2392.4700000000003,0.19926,6004.618
0.16253399999999998,2656.3100000000004,0.26578,10815.1692
0.17654999999999998,1199.75,0.29966,5771.8764
0.13841399999999998,1141.27,0.1781,8044.0372
0.145206,1449.31,0.10214000000000001,8715.4716
0.14595,2209.55,0.22002,3628.6444
0.15741,1165.41,0.11894,6252.4292000000005
0.166314,1430.95,0.23246,7965.3404
0.12407399999999999,1910.35,0.24886,10557.3116
0.14457,2291.49,0.27598,9924.3884
0.16139399999999998,1025.33,0.18178,7367.5796
0.127986,1551.99,0.2527,6505.2636
0.131814,1664.19,0.2291,9328.302
0.16936199999999998,1223.21,0.25258,7545.066
0.172374,1700.23,0.13362000000000002,8990.073199999999
0.147426,2257.83,0.29501999999999995,3868.0836
0.131406,2564.85,0.10898000000000001,8720.4948
0.13902599999999998,1221.85,0.15862,11278.978000000001
0.175866,2047.03,0.18006,4162.778
0.136782,2060.29,0.17314000000000002,9730.158
0.153258,1362.95,0.20726,8774.0756
0.137658,2688.27,0.27714,5323.1372
0.122322,1891.31,0.27214,5971.129999999999
0.13641,2646.79,0.26442,5298.0212
0.140994,1893.01,0.10242000000000001,4038.8724
0.149178,2347.25,0.2473,7466.3692
0.153726,1895.3899999999999,0.23673999999999998,8382.266
0.135882,1601.29,0.25778,8248.314
0.140946,2632.8500000000004,0.27166,10460.1964
0.13866599999999998,1015.81,0.16218,7849.806799999999
0.14185799999999998,2588.99,0.17506,9673.2284
0.16822199999999998,2636.25,0.28446,9770.3436
0.159318,2250.3500000000004,0.11806,6612.4252
0.17274599999999998,1884.51,0.26193999999999995,4685.1908
0.120006,1289.51,0.13914,6185.4532
0.13335,2635.5699999999997,0.10042000000000001,7213.5348
0.173238,1209.6100000000001,0.28493999999999997,10006.434000000001
0.134778,1210.97,0.22274,10212.3852
0.17637,1029.41,0.12238,4663.4236
0.125934,2101.77,0.27149999999999996,6818.3764
0.165318,2568.59,0.14622000000000002,4792.3524
0.120102,2514.19,0.25161999999999995,10388.197199999999
0.160122,2401.31,0.14418,9937.7836
0.148374,1476.51,0.14142,10821.8668
0.144834,2169.09,0.25198,4161.1036
0.171798,1215.05,0.21889999999999998,6275.870800000001
0.122982,2017.45,0.20678000000000002,10733.123599999999
0.144042,1145.69,0.1985,5420.2524
0.15387,2387.0299999999997,0.22314,4629.9356
0.148218,2230.63,0.13602,6173.7324
